trigger,x:Right Upper Arm/leg,y:Right Upper Arm/leg,z:Right Upper Arm/leg,x:Right Lower Arm,y:Right Lower Arm,z:Right Lower Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Upper Arm/leg,y:Left Upper Arm/leg,z:Left Upper Arm/leg,x:Left Lower Arm,y:Left Lower Arm,z:Left Lower Arm
0,-1380,-5712,16544,9644,444,14052,6944,14176,5480,8200,-14600,2236,-3132,1068,15324,6936,5868,14076
0,-1604,-5796,16456,9816,356,14256,6960,14096,5396,8176,-14652,2080,-2824,748,13784,6456,5744,14196
0,-1548,-5912,17048,9544,300,13704,6852,14152,5292,8252,-14684,2156,-2960,404,14400,7056,5668,14512
0,-1408,-6328,17620,9244,-208,12924,6864,14012,5376,8236,-14728,2204,-2516,52,14436,7224,5384,14324
0,-972,-6496,17668,9096,8,13172,6876,14120,5452,8240,-14668,2124,-2552,64,14236,7464,4988,14244
0,-1020,-5164,17260,9024,604,13672,6860,14112,5448,8224,-14608,2196,-2708,188,15148,7872,4688,14268
0,-1748,-4804,16548,9476,332,14216,6980,14084,5360,8224,-14728,2244,-3060,-1456,15612,7680,5064,15308
0,-1740,-5680,16512,9184,-796,14524,6896,14092,5340,8232,-14708,2244,-2840,-488,14604,6984,5476,14252
0,-2272,-4824,15944,9880,-572,15132,6908,14024,5352,8012,-14684,2208,-2876,-1004,14720,7148,5488,14260
0,-3136,-4824,16172,10496,-440,14848,6864,14060,5400,8140,-14584,2124,-2936,-828,14576,6984,5388,14116
0,-3152,-4852,16212,10088,-960,14824,6816,14008,5400,8208,-14688,2244,-3320,-440,14844,6812,5732,13988
0,-2980,-5332,17280,9892,-1456,14232,6924,14032,5376,8380,-14764,2128,-2448,-732,14884,6408,6232,13672
0,-2780,-5800,16100,9772,-1364,14132,6848,14068,5316,8328,-14608,2028,-2296,-832,14940,6308,5876,13648
0,-2640,-4528,14340,9120,-984,14416,6860,14044,5388,8392,-14624,2216,-2332,-864,14768,6756,4916,13768
0,-2652,-4672,15932,9132,-700,14160,6924,14152,5408,8380,-14632,2044,-2420,-416,14752,6824,5112,13916
0,-3204,-4832,14316,9608,1092,14212,6844,14116,5420,8368,-14656,2304,-2188,-160,14472,6768,4896,14196
0,-2104,-4484,15984,9144,2520,14028,7052,14016,5532,8248,-14720,2168,-2412,148,14384,7100,5084,13720
0,-1364,-5964,15972,8916,1408,14768,6964,14028,5440,8288,-14688,2124,-2724,-408,14164,7012,5308,13952
0,-1516,-5776,17204,9872,1564,15248,6992,14032,5488,8236,-14640,2116,-3028,-280,14160,7388,5200,13620
0,-844,-4784,17272,8508,1192,14972,7024,13848,5404,8324,-14532,1932,-2692,232,14216,6964,5564,13664
0,-1024,-5708,17132,8840,844,15020,6916,13888,5552,8436,-14592,2112,-2536,680,14352,6660,5228,13480
0,-2176,-5976,16300,9900,708,15432,6700,13984,5360,8416,-14572,2208,-1720,852,14968,6652,5280,12840
0,-1532,-5920,16876,9328,512,15156,6840,13956,5372,8452,-14676,2264,-1600,224,15116,6460,5112,13172
0,-1312,-6888,16588,9148,216,14880,6892,14004,5388,8376,-14624,2184,-1708,376,14884,6800,4380,13832
0,-1396,-6360,17032,8908,-8,15196,6908,14104,5504,8348,-14760,2252,-1484,780,14892,7060,4020,14040
0,-1172,-4688,16972,8384,-428,14788,6920,14244,5556,8396,-14736,2108,-1636,1000,14524,6944,3936,14448
0,-1120,-4732,16616,8476,-40,15232,6988,14096,5516,8420,-14812,2188,-1732,1332,14284,7088,4308,14528
0,-924,-4984,16552,8364,4,15648,7132,14132,5660,8320,-14960,2152,-2040,1404,14040,7064,4720,14712
0,-568,-4848,16940,8228,-176,15700,7092,14156,5576,8448,-14948,2112,-2296,972,14504,7188,4896,14996
0,-1004,-3880,17296,8088,-176,15184,7164,14112,5540,8196,-14976,2052,-2284,1128,15180,7520,4968,14944
0,-1304,-4220,17232,8852,480,14800,7040,13988,5452,8412,-14784,2036,-2004,1092,15516,7196,4844,15020
0,-1164,-5548,16944,8864,696,14312,6836,13972,5332,8232,-14680,2112,-1520,2184,16160,7236,4148,14744
0,-1468,-6204,17076,9464,552,14156,6780,13872,5328,8280,-14368,2200,-1360,1252,16020,6748,4216,14564
0,-1252,-6864,16916,9404,816,14240,6704,13872,5316,8336,-14412,2248,-1700,1024,15560,6868,4248,14764
0,-1324,-7244,16704,9792,1124,14608,6672,13976,5096,8288,-14548,2228,-1832,1004,15060,6668,4768,14668
0,-808,-7044,16980,9376,1564,14256,6740,14092,5472,8264,-14540,2196,-1984,672,14988,6484,5128,14676
0,-680,-6960,16884,9204,1396,13940,6772,14020,5336,8340,-14652,2200,-1808,436,15116,6260,5236,14736
0,-704,-6208,16372,8772,1156,14180,6916,14040,5372,8296,-14728,2236,-1524,608,15252,6016,5232,14780
0,-1036,-5596,16556,9076,1216,14344,7104,14040,5316,8324,-14808,2252,-1692,112,15408,6096,5076,14928
0,-988,-5936,16732,9048,1072,14448,7072,14232,5240,8288,-14820,2176,-1624,336,15504,6228,4856,14788
0,-924,-5956,16752,9124,1484,14680,7136,14196,5216,8260,-14816,2404,-1272,356,15436,6132,4576,14644
0,-820,-6092,16492,9148,1340,14576,7048,14140,5192,8336,-14616,2196,-1444,656,15276,6412,4408,14616
0,-860,-6648,16724,9168,1436,14608,6940,14092,5032,8272,-14504,2404,-1784,732,15040,6628,4580,14592
0,-828,-6784,16612,9256,1320,14596,6932,14012,5012,8388,-14440,2472,-1944,868,14940,6676,4836,14520
0,-748,-7208,16348,9328,1232,14364,6848,14116,5072,8164,-14352,2484,-1636,1292,15020,6496,4868,14484
0,-916,-6692,15964,9184,1556,14276,6824,14128,4780,8200,-14384,2372,-1556,1048,15092,6444,4604,14492
0,-784,-6724,16216,9176,1708,14548,6884,14148,5032,8268,-14524,2424,-1488,848,15212,6192,4828,14336
0,-584,-6560,16488,9092,1628,14256,6936,14176,5036,8348,-14528,2400,-1504,208,15796,5748,4904,13952
0,-644,-6192,16568,9124,1500,14548,7128,14256,5004,8528,-14520,2564,-1720,-328,15836,5568,5128,14164
0,-720,-6208,16668,9028,1340,14620,7160,14276,5176,8536,-14640,2560,-2196,-732,15652,5792,5344,14520
0,-624,-6000,16964,9008,1224,14160,7208,14292,5120,8532,-14684,2416,-2232,-288,15708,6044,4928,14696
0,-812,-5700,16728,8796,992,13640,7280,14360,5116,8492,-14640,2424,-2096,176,15772,6360,4860,14828
0,-876,-5616,16480,8808,812,13716,7112,14216,5080,8556,-14640,2480,-2076,448,16184,6088,4956,15340
0,-820,-5624,16568,8744,508,14224,7168,14200,5116,8484,-14568,2452,-1868,612,16340,6328,4980,15264
0,-700,-5868,16652,8644,664,14328,7120,14188,5156,8456,-14552,2440,-2788,992,15324,7380,4620,15608
0,-924,-6092,15696,9156,1164,14968,7044,14000,5052,8464,-14532,2424,-3384,2192,13208,8576,4556,16112
0,-1016,-5960,16152,9728,960,16012,6824,14028,5232,8368,-14488,2484,-3412,2556,12856,8400,4136,15816
0,-692,-5988,16712,9296,868,15768,6852,14064,5144,8076,-14584,2264,-2764,2976,13824,7696,4096,14672
0,-656,-5884,16988,9312,1020,15464,6728,14036,5228,8112,-14532,2280,-2596,2132,14248,7096,4912,13960
0,-552,-5948,17004,9192,992,15152,6956,13936,5300,8196,-14592,2240,-2476,1900,14544,6548,5344,13720
0,-396,-6112,17156,8960,908,14744,6924,13904,5224,8368,-14664,2272,-2284,1332,14776,6280,5448,13608
0,-84,-6464,17260,8876,1016,14396,6900,14016,5244,8324,-14612,2312,-1828,780,14944,5924,4848,13512
0,356,-6460,17540,8772,1592,14040,7112,13928,5328,8456,-14624,2244,-1688,804,15228,5700,5340,13268
0,476,-6968,17948,8848,2276,13152,7068,14000,5160,8388,-14636,2352,-1388,920,15244,5936,5188,13556
0,-244,-6864,16940,8704,1312,11884,7012,14020,5192,8296,-14664,2292,-1684,1196,15016,6084,4668,13956
0,-800,-6344,15868,8832,360,11368,7068,14164,5224,8252,-14672,2344,-1492,1428,15052,6152,4668,14200
0,-1436,-5820,15004,8944,-364,11944,6868,14228,5324,8288,-14584,2504,-1612,1292,15124,6644,4732,14400
0,-1392,-5488,15176,9012,-396,13312,6920,14308,5072,8216,-14528,2544,-1892,1384,15456,6740,4748,14572
0,-1544,-5452,15836,9360,-204,14500,6780,14308,5024,8300,-14536,2600,-1748,1076,14700,6932,4764,14804
0,-1348,-5136,16532,9500,-116,15516,6844,14220,5068,8348,-14548,2480,-1768,968,15168,6900,4660,14896
0,-732,-5436,16196,9152,84,16348,6944,14264,5064,8400,-14588,2480,-1984,1336,15152,7036,4652,14596
0,-244,-4968,17240,9292,800,16476,6912,14244,5216,8272,-14520,2296,-2072,1212,14924,7392,4864,14164
0,-192,-6204,17964,9136,808,16152,6964,14188,5220,8464,-14628,2264,-2024,1040,14868,6964,4864,14220
0,-716,-6136,17432,9620,940,15848,7072,14164,5188,8248,-14600,2352,-2752,1344,14604,7320,4892,13912
0,-980,-5628,17588,9776,820,15304,7024,14056,5292,8212,-14668,2376,-2964,1608,14504,7748,4940,13668
0,-1012,-5948,17192,9544,768,14832,7076,14000,5176,8436,-14656,2368,-2748,1384,14132,7524,5092,13920
0,-1048,-6036,16944,9636,716,14392,7028,14052,5320,8424,-14628,2316,-2984,1368,14148,7532,4824,13628
0,-1260,-5788,16632,9404,224,14112,7020,13956,5324,8416,-14524,2324,-3144,1456,14212,7568,5156,13556
0,-1284,-5824,16380,9284,240,13904,6880,14076,5180,8180,-14596,2384,-3244,1344,14300,7836,5284,13928
0,-1268,-5704,16232,9428,220,13600,6808,14020,5288,8252,-14632,2280,-3280,1096,14176,7644,5276,13700
0,-1424,-5416,16260,9456,76,13760,6868,14040,5212,8180,-14592,2288,-3236,872,14320,7596,5380,13860
0,-1404,-5292,16252,9340,-300,13784,6820,13928,5272,8188,-14600,2272,-3176,852,14332,7528,5456,13780
0,-1360,-4860,16324,9164,-404,13960,6768,13996,5316,8232,-14500,2220,-3136,884,14664,7500,5340,13992
0,-1292,-4540,16508,8968,-692,14084,6748,14052,5308,8244,-14664,2348,-3040,856,14592,7420,5384,14116
0,-904,-4672,16864,8712,-612,14048,6688,13944,5364,8336,-14640,2164,-2844,972,14824,7116,5224,14112
0,-888,-4972,16824,8872,-36,14344,6764,14076,5448,8380,-14736,2284,-2840,972,14768,7216,5208,14064
0,-1056,-5252,16800,9240,100,14596,6988,14032,5424,8268,-14824,2020,-2780,880,14868,7312,5236,14320
0,-1176,-5572,16636,9508,-284,14912,7000,14068,5460,8248,-14780,1992,-2792,872,14716,7092,5224,14064
0,-1428,-5576,16756,9396,-416,15028,7052,14016,5540,8284,-14836,2212,-2912,936,14848,7292,5144,14068
0,-1380,-5324,16840,9340,-720,14928,7112,14000,5512,8304,-14876,2260,-2844,1016,14668,7372,5144,13956
0,-1416,-5232,16876,9456,-296,14612,7060,13964,5348,8380,-14880,2032,-2920,1036,14696,7276,5196,13892
0,-1364,-5348,16872,9572,-304,14392,7060,14004,5420,8348,-14636,2304,-2920,956,14812,7360,5312,13928
0,-1428,-5216,16764,9412,-592,14352,6932,13992,5228,8272,-14804,2044,-2928,824,14684,7316,5320,13976
0,-1464,-5136,16756,9376,-596,14124,6928,13980,5340,8292,-14664,2316,-2992,928,14496,7264,5420,13924
0,-1348,-5136,16736,9340,-520,14124,6984,14004,5236,8324,-14756,2220,-3180,1032,14764,7432,5464,13948
0,-1448,-5244,16596,9328,-224,14004,6868,14096,5316,8424,-14576,2200,-3208,888,14828,7424,5372,14036
0,-1404,-5236,16172,9404,-124,13968,6852,14140,5284,8276,-14596,2300,-3200,784,14644,7392,5508,13988
0,-1500,-5668,16548,9624,-216,14156,7016,14036,5260,8288,-14652,2196,-3024,816,14764,7140,5332,13884
0,-1572,-5536,16932,9544,-640,14560,7008,14072,5268,8368,-14648,2220,-2892,800,14876,7112,5424,13828
0,-1500,-5300,16924,9524,-1036,14872,7000,14120,5324,8288,-14696,2340,-3092,760,14868,7272,5588,13964
0,-1368,-5320,17024,9252,-936,14744,6940,14120,5284,8328,-14680,2412,-2952,800,14824,7088,5524,14052
0,-1132,-5252,17184,9060,-1324,14888,6996,14208,5188,8320,-14628,2472,-2864,996,14856,7160,5188,13980
0,-1272,-4812,17216,9072,-1764,15196,6972,14176,5288,8328,-14640,2184,-2748,1124,14832,7244,5124,13892
0,-1388,-4144,16960,9124,-1796,15056,6924,14156,5056,8260,-14508,2364,-2672,1232,14792,7352,4992,14016
0,-1140,-4360,17012,9204,-332,14808,6964,14084,5092,8280,-14488,2412,-2844,1232,14700,7356,5184,13980
0,-1188,-4640,17176,9392,36,14736,6736,14184,5200,8312,-14492,2344,-2792,1084,14756,7296,5092,13884
0,-1212,-5200,16800,9484,304,14312,6896,14104,5104,8260,-14620,2448,-2980,1036,14716,7384,5280,13992
0,-1036,-6200,16632,9412,852,13880,6896,14224,5052,8388,-14556,2300,-2980,992,14672,7420,5320,14044
0,-1024,-6324,16428,9460,652,14040,6772,14192,5152,8180,-14564,2432,-2980,1028,14560,7452,5208,13872
0,-1120,-6372,15844,9624,928,14200,6884,14148,5324,8212,-14664,2424,-2968,1048,14668,7232,5164,13848
0,-1068,-6544,15844,9600,680,14584,6956,14100,5192,8164,-14636,2308,-2868,1032,14792,7340,5296,13900
0,-912,-6752,16256,9560,76,14976,6908,14116,5260,8296,-14700,2228,-2844,1192,14768,7200,5276,14000
0,-784,-6284,16476,9292,148,14784,6908,14164,5284,8260,-14748,2404,-2792,1116,14796,7268,5280,14072
0,-1012,-6244,16196,9444,416,15212,6864,14192,5388,8180,-14768,2220,-2900,1080,14832,7412,5388,14076
0,-972,-6724,16116,10060,1012,14760,7004,14220,5392,7992,-14852,2404,-2736,1152,14812,7188,5132,13988
0,-992,-6220,16624,9828,1332,14208,7048,14072,5376,7988,-14796,2384,-2948,1256,14792,7528,5048,14016
0,-940,-6628,16120,9780,1324,13876,7052,14108,5200,8068,-14704,2188,-2944,1380,14608,7524,5072,13852
0,-952,-7008,16092,9852,1548,13724,7120,14088,5336,8096,-14624,2236,-3004,1324,14644,7548,5208,13868
0,-888,-7244,15716,9920,1448,13640,7084,13984,5104,8256,-14584,2196,-3088,1244,14424,7596,5080,13820
0,-740,-7216,15324,9664,856,13872,7028,14028,5104,8216,-14508,2500,-3100,1100,14536,7508,5140,13924
0,-992,-6664,15372,9988,976,14152,6988,14036,5256,8456,-14520,2440,-2960,1004,14576,7332,5244,13760
0,-812,-6764,15696,9476,-60,14500,6956,14080,5040,8332,-14480,2532,-2840,908,14628,7320,4880,13652
0,-900,-6948,15076,9856,-848,14792,6956,14152,5164,8336,-14504,2352,-2780,1036,14632,7208,5660,14044
0,-916,-6240,15952,9872,-92,14628,6976,14208,5224,8364,-14688,2576,-2696,992,14836,6936,5524,14040
0,-608,-6196,15968,9772,392,14664,7072,14236,5116,8400,-14736,2332,-2740,1072,14788,7172,5284,14080
0,-308,-7176,16020,9916,1348,13900,7112,14276,5076,8276,-14768,2396,-2768,796,14752,7216,5304,14052
0,128,-7296,16916,9508,1300,13904,7060,14196,5172,8288,-14664,2360,-2872,976,14812,7176,5388,13888
0,384,-6484,17360,9360,1608,13692,6940,14220,5180,8320,-14720,2380,-2884,912,14756,7200,5256,13972
0,208,-6468,17268,9644,1308,13824,7000,14140,5128,8316,-14660,2304,-3020,832,14904,7296,5428,13920
0,368,-5944,17268,9260,1448,13668,6912,14092,5196,8304,-14620,2284,-3000,784,15020,7388,5416,13760
0,252,-6156,17224,9412,1464,13404,6840,13924,5144,8228,-14516,2344,-2956,972,14916,7320,5240,13872
0,4,-6088,16964,9716,828,13300,6888,13940,5196,8360,-14632,2268,-2964,832,14892,7260,5352,14084
0,-160,-6112,17036,9620,524,13716,6880,13912,5444,8284,-14688,2332,-2940,784,14892,7196,5376,14132
0,44,-6404,16996,9756,1092,13544,6912,13964,5280,8224,-14668,2188,-2748,784,14776,7072,5416,14180
0,160,-6516,16768,9740,1164,13584,6972,14036,5324,8236,-14832,2180,-2708,632,14856,6800,5632,14080
0,8,-6216,16480,9520,1116,13212,6940,14032,5392,8192,-14808,2204,-2780,696,14876,6960,5652,14048
0,-120,-6264,16640,9436,1028,12904,7032,14104,5408,8276,-14948,2296,-2840,884,14660,6852,5588,14092
0,-428,-6284,16152,9396,1040,12668,6992,14228,5340,8164,-14896,2376,-2800,748,14552,6992,5564,13996
0,-836,-6744,15856,10128,1656,12996,6924,14172,5404,8316,-14748,2348,-2864,660,14648,6976,5612,14024
0,88,-6644,15740,9476,1740,13388,6884,14128,5200,8204,-14812,2388,-2928,528,14624,6928,5624,14140
0,-32,-7292,16308,9632,1344,13360,6836,13980,5256,8120,-14780,2260,-2828,424,14756,6964,5584,14076
0,-16,-6628,15476,9228,1024,14348,7008,14040,5296,8284,-14552,2244,-2872,348,14932,6732,5716,14320
0,44,-6728,16412,9372,1344,14188,6936,13992,5180,8184,-14556,2404,-2968,268,15164,6980,5956,14272
1,-384,-6456,16708,9528,1144,14500,6792,14156,5108,8068,-14596,2316,-2756,536,15060,6856,5656,14200
1,-676,-6128,16416,9644,996,14512,6944,14004,5092,8104,-14660,2440,-2512,632,15080,6988,5176,14224
1,-976,-6200,16852,9804,976,14108,6860,14156,5076,8188,-14708,2580,-2532,932,15276,6924,5168,14176
1,-792,-6224,16552,9636,1672,14044,6848,14332,5108,8284,-14512,2448,-2600,1032,14952,6892,5260,14224
1,-772,-6544,16516,9620,1712,14336,7000,14260,5156,8312,-14628,2288,-2484,1000,15016,7048,5328,14280
1,-888,-6476,16332,9656,1440,14036,6972,14208,5212,8324,-14676,2356,-2720,1088,14936,7124,5364,14028
1,-988,-6712,16224,9440,1528,14076,7040,14236,5012,8364,-14624,2440,-2876,1024,14668,7280,5480,13964
1,-968,-6520,15944,9584,2012,14236,7060,14192,5224,8368,-14556,2536,-2968,884,14536,7116,5472,13996
1,-1124,-7056,15308,9776,1652,14772,7064,14172,5160,8284,-14492,2404,-3200,816,14572,7060,5708,14052
1,-856,-7168,15812,9500,1764,14744,7132,14148,5108,8368,-14528,2336,-2960,756,14760,7012,5644,13920
1,-800,-7248,15784,9440,2280,15008,6972,14108,5180,8372,-14656,2400,-2952,540,14652,6856,5596,13928
1,-792,-7400,15816,9612,2600,15280,6948,14076,5092,8304,-14648,2432,-2900,468,14624,6776,5660,13900
1,-792,-7604,15596,10008,2752,15104,7052,14076,5312,8412,-14668,2432,-2848,508,14568,6944,5632,13912
1,-716,-7588,16084,9736,2880,15284,7052,14020,5340,8164,-14664,2348,-2944,724,14536,6940,5460,13876
1,-668,-7784,16132,9792,2708,14888,6900,14108,5096,8276,-14588,2140,-2884,848,14764,7068,5276,13920
1,-640,-7420,16460,9672,2676,14388,7052,14216,5268,8272,-14516,2448,-2824,972,14708,7092,5288,13956
0,-1124,-6936,15696,9556,2128,13660,6956,14132,5160,8336,-14680,2240,-2784,1044,14780,7096,5204,14016
0,-1348,-6364,15260,9412,1336,13476,6888,14096,5376,8240,-14528,2356,-2700,1176,14864,7044,5276,14144
0,-1572,-5792,15092,9432,1384,13328,6792,14156,5168,8268,-14644,2380,-2884,964,14812,6920,5384,14100
0,-1544,-5592,14740,9408,980,13328,6836,14104,5080,8220,-14628,2452,-2688,676,14892,6928,5476,14264
0,-1524,-5888,14756,9216,556,13344,6876,14184,5296,8260,-14672,2272,-2964,460,14912,7064,5744,14168
0,-1496,-6216,15708,9364,952,13108,6912,14048,5156,8340,-14740,2352,-3052,376,14836,7064,6208,14204
0,-1412,-6592,15940,9452,992,13264,6772,14184,5228,8204,-14864,2364,-2996,452,14904,6860,5776,14140
0,-1056,-6820,16892,9668,1164,13384,6912,14164,5388,8280,-14716,2364,-2908,684,14708,6764,5460,13912
0,-960,-7364,16792,9608,1356,13636,6904,14196,5340,8212,-14728,2256,-2900,956,14784,7064,5560,13848
0,-940,-7252,17272,9692,1204,13632,6932,14052,5348,8300,-14720,2200,-2744,1112,14656,7092,5208,13776
0,-1092,-6896,17112,9860,1084,13700,6992,14024,5240,8400,-14672,2160,-2868,956,14728,7100,5492,14132
0,-1148,-7196,16868,10040,1036,13736,6928,13940,5228,8308,-14704,2160,-2900,868,14664,7128,5544,14064
0,-1268,-7196,16464,10088,860,14112,6896,14020,5400,8208,-14852,2144,-2828,760,14660,6984,5480,14044
0,-1044,-7584,16020,9824,788,14440,6960,14076,5400,8196,-14732,2340,-2788,596,14812,6916,5600,13980
0,-980,-7448,15784,9804,1048,14504,6948,14104,5276,8072,-14700,2420,-2828,744,14764,6916,5560,13984
0,-724,-7636,15824,9432,1432,14812,6852,13956,5292,8140,-14632,2176,-2864,660,14720,6940,5564,13988
0,-632,-7120,15832,9364,1524,14752,6940,14012,5160,8156,-14580,2324,-2888,748,14828,6940,5624,14160
0,-588,-6984,16024,9288,1332,14788,6900,14036,5288,8216,-14576,2264,-2788,516,14804,6976,5592,14280
0,-488,-6864,16276,9252,1428,14760,6880,14092,5120,8224,-14620,2380,-2816,712,14948,6996,5436,14216
0,-352,-7044,16468,9216,1424,14776,6888,14192,5368,8388,-14652,2340,-2716,752,15136,6984,5468,14344
0,-476,-7020,16624,9104,1304,14852,6808,14228,5240,8316,-14764,2412,-2836,840,14756,7052,5480,14280
0,-448,-6888,16564,9204,1116,14928,6980,14204,5256,8392,-14676,2248,-2836,900,14780,7188,5432,14112
0,-580,-6836,16356,9180,1204,14696,6936,14108,5372,8376,-14768,2480,-2888,1016,14780,7228,5308,14168
0,-492,-6948,16440,9384,1356,14504,7080,14108,5336,8188,-14632,2296,-2800,1072,14912,7116,5292,14148
0,-692,-7044,16180,9412,1456,14340,7080,14088,5208,8284,-14736,2148,-2820,1016,14816,7160,5332,14012
0,-856,-7232,15892,9464,1120,14316,7072,14008,5280,8220,-14596,2224,-2896,956,14836,7248,5304,13988
0,-960,-7272,15944,9492,908,14452,6912,14080,5260,8224,-14648,2392,-2988,1068,14764,7252,5456,13852
0,-1044,-7116,16164,9532,1164,14288,7004,14024,5232,8292,-14676,2156,-3012,920,14552,7140,5460,13964
0,-820,-7236,16144,9504,1304,14296,6948,14040,5228,8332,-14604,2184,-2936,832,14604,7092,5496,14044
0,-864,-7224,16256,9520,1280,14092,6952,14092,5288,8292,-14628,2468,-2984,608,14816,6984,5488,14104
0,-856,-7252,16160,9516,1424,14248,6992,14160,5080,8288,-14748,2416,-2872,620,14744,6944,5500,14036
0,-772,-7164,16096,9456,1320,14208,6936,14128,5272,8304,-14636,2420,-2860,600,14812,6952,5496,14012
0,-800,-7144,16084,9408,1416,14264,7056,14248,5200,8292,-14660,2388,-2944,544,14700,6888,5656,13960
0,-764,-7104,16076,9352,1000,14196,6992,14124,5160,8332,-14648,2452,-2988,636,14780,6968,5656,14040
0,-752,-7008,15940,9476,980,14136,6924,14172,5104,8344,-14540,2408,-2892,540,14752,6936,5684,14080
0,-792,-7096,16128,9380,1180,14208,6892,14136,5200,8320,-14632,2448,-2736,720,14772,6880,5612,14096
0,-876,-6988,16088,9432,1260,14320,7028,14180,5204,8236,-14640,2400,-2716,684,14636,6920,5404,14104
0,-844,-6980,16196,9376,1276,14116,6932,14176,5148,8168,-14596,2444,-2720,788,14780,6960,5320,13984
0,-752,-7024,16152,9392,1284,14240,6980,14176,5160,8160,-14620,2396,-2776,840,14936,6988,5408,14140
0,-800,-6976,16144,9452,1328,14296,6860,14144,5300,8132,-14640,2432,-2736,716,14892,7016,5376,14048
0,-804,-7112,15968,9364,1056,14416,6936,14108,5252,8296,-14608,2380,-2712,828,14700,6936,5484,14028
0,-856,-7108,15988,9464,872,14412,6916,14080,5200,8284,-14724,2412,-2724,788,14764,6936,5460,14028
0,-836,-7028,16020,9304,884,14460,6880,14172,5152,8228,-14552,2272,-2732,812,14772,6956,5528,14328
0,-812,-7032,16180,9444,1052,14516,6972,14104,5316,8256,-14720,2164,-2720,740,14844,6924,5548,14036
0,-808,-7068,16208,9480,1252,14512,6900,14028,5256,8240,-14728,2324,-2660,680,14768,7012,5492,14144
0,-856,-7136,16100,9376,1312,14288,6880,14124,5152,8292,-14688,2252,-2876,728,14860,6980,5476,14088
0,-884,-7144,16140,9396,1316,14296,6916,14172,5240,8116,-14600,2284,-2776,788,14828,6932,5580,14084
0,-840,-7040,15872,9340,1060,14344,6884,14096,5292,8176,-14648,2224,-2936,684,14656,6848,5472,14068
0,-944,-6996,15848,9276,868,14452,6800,14176,5248,8292,-14708,2344,-2824,544,14872,6880,5600,14144
0,-1016,-6964,16204,9340,652,14588,6912,14064,5208,8212,-14616,2328,-2756,520,14844,6984,5580,14172
0,-852,-6808,16220,9332,808,14484,6840,14048,5276,8228,-14704,2416,-2676,608,14864,6908,5616,14156
0,-892,-6692,16292,9364,976,14384,6960,14104,5324,8288,-14576,2320,-2688,720,14776,6948,5500,14092
0,-936,-6752,16356,9388,1076,14320,6836,14104,5472,8288,-14688,2344,-2780,696,14680,6952,5476,14104
0,-784,-6784,16360,9424,968,14220,6968,14072,5256,8316,-14548,2352,-2704,768,14708,6984,5444,14040
0,-868,-6772,16184,9348,1064,14304,7032,14080,5268,8212,-14712,2488,-2828,704,14888,6932,5536,14040
0,-1012,-6784,15976,9460,1032,14264,6948,14072,5352,8180,-14768,2420,-2804,600,14792,6988,5592,14020
0,-872,-6968,16136,9368,912,14404,7000,14028,5372,8220,-14668,2136,-2848,520,14728,6960,5608,14024
0,-880,-6736,16096,9364,704,14356,7020,14176,5136,8252,-14728,2244,-2876,572,14664,6928,5660,14108
0,-840,-6804,16164,9376,732,14368,7036,14044,5320,8248,-14624,2188,-2748,600,14824,7016,5796,14012
0,-844,-6708,16272,9348,904,14312,6944,14100,5196,8284,-14588,2200,-2792,628,14812,6912,5480,14184
0,-876,-6944,16256,9368,1088,14292,7048,14160,5116,8308,-14636,2324,-2804,748,14840,6956,5512,14092
0,-920,-7012,16172,9296,1080,14284,6968,14192,5184,8380,-14548,2464,-2732,804,14732,6972,5432,13844
0,-728,-6840,16340,9344,1060,14380,6896,14132,5104,8344,-14728,2284,-2720,764,14836,6948,5428,14140
0,-868,-6900,16104,9268,1084,14324,6860,14120,5144,8272,-14676,2448,-2756,620,14960,6892,5540,13924
0,-784,-6872,16148,9260,1008,14168,6892,14168,5292,8312,-14516,2336,-2788,568,14708,6964,5632,14032
0,-848,-6872,16016,9312,672,14492,6904,14212,5176,8240,-14628,2432,-2872,616,14868,6864,5572,14076
0,-1028,-6884,16220,9308,376,14652,6864,14184,5220,8244,-14676,2272,-2840,652,14760,6952,5696,14148
0,-908,-6664,16300,9420,444,14712,7024,14120,5372,8332,-14676,2436,-2784,672,14788,6980,5620,14104
0,-884,-6676,16288,9392,844,14548,6836,14068,5180,8284,-14676,2188,-2696,704,14884,6936,5432,14048
0,-832,-6736,16356,9336,960,14444,6936,14120,5228,8380,-14708,2360,-2732,800,14796,7032,5436,14032
0,-796,-6888,16196,9316,1076,14288,6960,14080,5260,8268,-14576,2336,-2756,740,14768,6996,5512,14128
0,-744,-6872,16280,9276,1028,14212,6824,14044,5244,8192,-14604,2124,-2656,684,14820,6944,5472,14004
0,-848,-6952,16160,9224,1140,14128,6876,14028,5300,8268,-14748,2376,-2732,632,14668,6912,5644,13960
0,-772,-6880,16124,9300,1104,14188,6960,14064,5452,8260,-14688,2256,-2720,592,14768,6804,5528,14040
0,-800,-7000,16208,9348,1072,14208,6960,14076,5224,8220,-14736,2352,-2812,608,14948,6900,5624,14068
0,-852,-6920,16132,9400,1016,14180,7008,14104,5228,8284,-14672,2320,-2676,536,14568,6884,5608,14004
0,-884,-6936,16036,9412,760,14332,6948,14104,5272,8208,-14608,2260,-2728,616,14808,6908,5536,14060
